Archivo;Descripcion_Original;Codigo_Original;Cantidad;Mejor_Candidato_Idx;Score
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;18;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;18;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;12;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;10;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;18;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;10;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;15;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;5;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;5;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;9;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;12;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;12;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;9;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;18;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;5;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;5;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;6;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;6;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;5;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;4;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;2;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
7julioEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;5;832;44.11764705882353
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;90;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;90;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;30;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;100;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;100;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;90;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;100;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;100;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;30;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;100;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;400;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;200;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;150;866;58.8235294117647
7julioEvento.csv;TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK;;50;866;58.8235294117647
