codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP20118;AP20118;AP20118;;;90;;;74;;;95;;;70;;;82;15;;411;15;426;{'1': [12096, 11297, 14755, 975, 10429], '2': [11593, 11491, 2782], '3': [2917, 12969, 4044, 8914, 12850, 2040, 10813], '4': [800, 1123, 10598, 10599], '5': [4263, 235, 116, 1109, 3865]}
AP20126;AP20126;AP20126;;;120;;;290;30;;;;;15;;;30;240;;455;270;725;{'1': [2563, 2540], '2': [6819, 9574, 11594, 11595, 14131, 2296], '3': [], '4': [2832, 14417], '5': [2480, 1930, 4023]}
AP20130;AP20130;AP20130;;;;;;1;;;1;;;;;;1;;;3;0;3;{'1': [], '2': [4627], '3': [412], '4': [], '5': [930]}
AP20132;AP20132;AP20132;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20135;AP20135;AP20135;;;22;;;44;;;6;;;17;;;;;;89;0;89;{'1': [8154, 13365], '2': [8124, 8125, 13798], '3': [14117], '4': [11927, 5586, 11075, 2447], '5': []}
AP20136;AP20136;AP20136;;;111;;;114;120;;127;60;;24;;;2;60;;378;240;618;{'1': [4135, 14984, 9612, 5902, 6767, 5968, 4434, 2067, 500, 7604, 7414, 6780], '2': [8738, 9443, 12708, 7077, 4934, 13282, 5416, 1067, 1614, 143, 7153, 2074, 1308, 1311], '3': [10881, 12998, 11818, 12426, 975, 7801, 11318, 5561, 2203, 3261, 6174, 13051], '4': [710, 1266, 4470, 9818, 3710], '5': [3233, 5462]}
AP20140;AP20140;AP20140;;;940;200;;629;213;;1446;720;;1421;654;;360;210;;4796;1997;6793;{'1': [8960, 14081, 10245, 1420, 4374, 4125, 6430, 13854, 2082, 3363, 12067, 14076, 9004, 1968, 3632, 2741, 13366, 13367, 1592, 8505, 6330, 13368, 1212, 8893, 14911, 14528, 9154, 4293, 3915, 1740, 9045, 1496, 2265, 8155, 8156, 10078, 4194, 5986, 5604, 1381, 8934, 14693, 4200, 4970, 7147, 4204, 10862, 10863, 10864, 2551, 8956, 9087], '2': [14724, 262, 14470, 7435, 527, 9617, 11289, 6945, 11297, 14114, 11428, 2857, 1068, 9137, 14387, 1210, 13114, 14908, 13760, 3779, 13253, 3654, 3655, 3656, 3657, 3786, 13899, 8272, 3026, 14165, 12630, 11484, 11360, 14838, 13305], '3': [6148, 8722, 12818, 1557, 5660, 7197, 10783, 8737, 5154, 2595, 13345, 5679, 6205, 9793, 11336, 5194, 9803, 13388, 4685, 7245, 8781, 598, 9816, 2650, 2139, 3170, 3686, 11884, 8817, 14452, 11383, 6266, 5760, 11905, 5623, 10883, 3207, 2185, 5781, 1175, 14489, 12959, 3744, 4770, 1190, 5315, 8901, 4809, 8393, 13517, 1234, 2275, 4326, 2281, 13547, 10988, 12012, 2798, 11513, 13563, 12555, 5903, 5397, 7452, 14118, 13614, 7487, 8002, 11081, 6994, 865, 8041, 4458, 2923, 9071, 9584, 7040, 14728, 395, 4491, 5517, 3982, 6028, 11156, 5041, 7095, 8637, 9161, 463, 3539, 2520, 8154, 9703, 4071, 9706, 14826, 2028, 7149, 5614, 7662, 3056, 1010, 8183, 14330, 7166], '4': [4608, 14342, 5135, 7698, 25, 6182, 9258, 8235, 4152, 11833, 6203, 14912, 2114, 10317, 14932, 14431, 96, 6243, 613, 618, 1646, 5748, 3702, 3195, 1152, 4737, 3202, 8843, 9355, 1679, 146, 3732, 9878, 1688, 12953, 1180, 3233, 13996, 8380, 6852, 4806, 721, 1748, 8404, 728, 10457, 11995, 1246, 6885, 10474, 13550, 10480, 12016, 10488, 3326, 13054, 12551, 5897, 1804, 9485, 1825, 7457, 8482, 3383, 7479, 13115, 832, 2902, 1890, 10089, 9067, 4973, 9069, 14710, 7544, 12166, 1417, 10125, 12687, 7572, 3481, 8090, 2987, 2997, 7104, 10179, 9673, 1994, 11730, 2003, 14810, 489, 2035, 10228, 7158, 11771], '5': [2308, 3594, 910, 271, 1423, 3470, 2067, 3988, 3742, 5023, 1312, 34, 1320, 555, 52, 1725, 1727, 576, 5187, 1095, 4047, 2130, 3795, 4438, 2400, 4321, 2788, 2416, 889, 3836, 893]}
AP20142;AP20142;AP20142;;;17107;4410;;15442;1521;;7638;560;;7974;270;;2295;270;;50456;7031;57487;{'1': [27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 2086, 38, 39, 10281, 40, 41, 2085, 6180, 6182, 6215, 6217, 14414, 4182, 6237, 14432, 2149, 14443, 8304, 8306, 6260, 6267, 8317, 10374, 8330, 10381, 6297, 14490, 6137, 6302, 4259, 10406, 4263, 10408, 14510, 14515, 8376, 6332, 10430, 10431, 10432, 10433, 10434, 10435, 10436, 10437, 10438, 10439, 10440, 10441, 10442, 10443, 10444, 10445, 10446, 10447, 10448, 10449, 14546, 4318, 8424, 4341, 4342, 6392, 8451, 14596, 4359, 2315, 8472, 4378, 4388, 2343, 14635, 8502, 6461, 6463, 14657, 6472, 2381, 4432, 6485, 4439, 2410, 2419, 8567, 14730, 6559, 8614, 14775, 2515, 6615, 14811, 2529, 4578, 12784, 12785, 12786, 499, 2547, 4596, 12787, 12788, 12789, 12790, 12791, 12792, 12793, 2557, 12794, 12795, 12796, 12797, 12798, 12799, 12800, 12801, 8711, 525, 4629, 4632, 4640, 6691, 6696, 2603, 557, 560, 8754, 565, 574, 2627, 6725, 6729, 590, 4686, 6735, 596, 8794, 4699, 14938, 6749, 6752, 8803, 6761, 2666, 4716, 2669, 8819, 634, 4745, 8848, 658, 670, 4770, 688, 6839, 2746, 8891, 714, 2763, 4812, 2770, 2773, 6875, 2782, 4831, 2786, 8932, 6893, 6921, 2831, 2834, 795, 6959, 818, 11070, 838, 9030, 11080, 9050, 7008, 7014, 7018, 11980, 7038, 9096, 911, 11156, 7063, 926, 5024, 7073, 9120, 11168, 933, 5037, 945, 9163, 11216, 5088, 9186, 7139, 3049, 5106, 7159, 11268, 1034, 5130, 1044, 5144, 1052, 1053, 7199, 11295, 11299, 1063, 5161, 7215, 1079, 9272, 7226, 3132, 3139, 5188, 1093, 5189, 5190, 5191, 5192, 11343, 9300, 7264, 9315, 7300, 3209, 1163, 1183, 9375, 3235, 3237, 1200, 7353, 11455, 11459, 7366, 1232, 9434, 3304, 7403, 11499, 11503, 11504, 1270, 7439, 1303, 11543, 9498, 11550, 7475, 9523, 9532, 1351, 11596, 11599, 1364, 9558, 1370, 9574, 3441, 7540, 11641, 1406, 7553, 7562, 13711, 9626, 1450, 1455, 11700, 13749, 7617, 11716, 11720, 3532, 1487, 7637, 11740, 9696, 3554, 9704, 7680, 13827, 1563, 7708, 9758, 13856, 11809, 1575, 1581, 3631, 1584, 5680, 9777, 7740, 7744, 7750, 11854, 11856, 9812, 9815, 9818, 7779, 5732, 7786, 5740, 9848, 7802, 13946, 5759, 11913, 7828, 9881, 9882, 9886, 13982, 7843, 5810, 14009, 3785, 7882, 7883, 7884, 3789, 7885, 7886, 7887, 7888, 7889, 7890, 7891, 7892, 3802, 11996, 14045, 5855, 9953, 12010, 14058, 14062, 3828, 9979, 1789, 12030, 12047, 5910, 12056, 5913, 14114, 3881, 3908, 12111, 14160, 10066, 12119, 3931, 10077, 3940, 12137, 3947, 5996, 10117, 1926, 3974, 6032, 10130, 3988, 10162, 4026, 10175, 10193, 6098, 2005, 12251, 12252, 12253, 12254, 12255, 12256, 4066, 4067, 6115, 14308, 14311, 6135, 14328, 10233, 14330], '2': [4097, 11266, 7, 8713, 8717, 6672, 531, 10260, 11606, 10778, 4124, 11607, 14367, 32, 1568, 4484, 5666, 6176, 9980, 4134, 7207, 9255, 10792, 11608, 11609, 11610, 1582, 9775, 1584, 9270, 11612, 12854, 6714, 14917, 11615, 11616, 11617, 11007, 86, 6742, 3160, 8278, 11618, 11619, 3164, 5212, 4702, 13402, 2656, 6532, 13920, 4197, 6246, 615, 2666, 4714, 7788, 14879, 2670, 13422, 11624, 5237, 634, 9339, 11626, 7807, 130, 6275, 12934, 6279, 14472, 13961, 4234, 6283, 4749, 8852, 11631, 14488, 9881, 2202, 3227, 5275, 5789, 13490, 13494, 6841, 4798, 9919, 9095, 13166, 6343, 718, 6865, 9938, 10963, 3798, 3799, 4829, 9949, 1765, 2278, 6377, 3821, 5358, 8429, 10477, 13042, 13554, 1780, 3831, 4856, 2809, 762, 763, 764, 765, 766, 767, 768, 769, 770, 5882, 1284, 6911, 1286, 10497, 1800, 12547, 14094, 14607, 7954, 7955, 7956, 7957, 7958, 7959, 13589, 9725, 13603, 9515, 14635, 10032, 6450, 4915, 309, 312, 2872, 4920, 1852, 5949, 8510, 9534, 4416, 10749, 322, 8515, 1860, 2885, 4933, 14665, 1868, 3917, 11597, 11598, 11599, 337, 11600, 1363, 10580, 1365, 11601, 11602, 11603, 5465, 5978, 11604, 11605, 349, 2909, 351, 5471, 6493, 8546, 10078, 11611, 357, 11613, 11614, 6504, 361, 1385, 9066, 11114, 11620, 11621, 11622, 11623, 6513, 11625, 5491, 11627, 11628, 11629, 11630, 9592, 11632, 11633, 11634, 3964, 4991, 6529, 7554, 3459, 3460, 3461, 3462, 3463, 3464, 2953, 3465, 395, 3466, 2445, 398, 3467, 3468, 2961, 5513, 7569, 1428, 405, 10127, 4002, 10147, 2471, 2986, 433, 10674, 14842, 6582, 1976, 4026, 10682, 10172, 1983, 5056, 7416, 450, 1476, 7109, 3014, 6087, 12744, 2002, 2515, 8659, 14293, 2012, 4573, 6624, 5602, 9190, 2535, 10729, 6638, 13294, 2545, 6646, 7674, 2557, 8955], '3': [8200, 11786, 2064, 2579, 11797, 2584, 10777, 12316, 1053, 8735, 4643, 12835, 1573, 12325, 14380, 14387, 1076, 2614, 10806, 14767, 7227, 8251, 2624, 5698, 11849, 76, 2640, 1617, 2641, 14418, 7271, 14953, 7279, 1137, 2674, 14454, 2680, 6265, 2685, 2688, 641, 12930, 3203, 7303, 14987, 145, 2708, 9877, 4758, 9878, 9879, 9880, 9881, 9882, 9883, 9884, 9885, 11415, 12448, 6307, 6308, 6309, 6310, 6311, 12968, 7338, 9389, 10925, 10934, 5815, 7361, 10948, 3784, 7369, 4811, 7379, 3796, 13780, 5336, 13781, 7387, 4316, 13782, 8927, 13783, 13784, 6890, 10986, 14294, 4851, 11508, 4344, 5882, 14586, 2301, 261, 774, 1805, 8975, 785, 7442, 9491, 1300, 793, 2841, 13084, 3362, 2852, 14632, 810, 14635, 11052, 4400, 4912, 9520, 11568, 2870, 7479, 2360, 11065, 14648, 3388, 11580, 11075, 326, 5446, 8521, 5452, 9038, 6991, 4432, 4945, 9550, 14683, 3935, 5472, 5986, 7011, 11112, 2414, 12143, 7536, 12668, 13180, 1919, 1409, 7554, 12675, 11145, 6538, 6539, 6540, 2957, 6541, 6542, 3478, 7070, 7072, 14753, 2466, 10661, 12710, 14757, 4011, 4524, 14763, 10670, 13230, 6064, 2481, 3506, 7600, 1972, 2485, 1462, 2487, 4533, 14258, 2493, 10687, 1476, 14790, 7116, 7119, 11216, 13775, 13776, 13777, 13778, 13779, 982, 7127, 8151, 7129, 3546, 8667, 2524, 9177, 11225, 11227, 11231, 11233, 11738, 14301, 10732, 11758, 12782, 498, 10739, 9205, 2042, 7678], '4': [6144, 11266, 11267, 4100, 11268, 6662, 11269, 11270, 11271, 11272, 11785, 14853, 3099, 1056, 13860, 37, 13870, 47, 14393, 14908, 4160, 14973, 71, 4680, 4171, 6732, 5197, 7243, 2642, 8274, 6741, 14937, 5730, 9828, 8295, 5737, 5738, 5234, 5235, 5236, 5237, 2162, 2167, 5240, 5241, 5242, 5239, 2163, 2164, 2165, 2166, 2168, 2169, 2170, 2171, 636, 2685, 6785, 7296, 5768, 3209, 9349, 12933, 7308, 13449, 11918, 14988, 14482, 12435, 10389, 13977, 6300, 7841, 1191, 11943, 11945, 9391, 12980, 4280, 2754, 13675, 11973, 8391, 4296, 7891, 3286, 7895, 14553, 11996, 5854, 5855, 225, 5857, 5860, 6375, 744, 5869, 14574, 2799, 5238, 8947, 9972, 10490, 9982, 2821, 5901, 6926, 12045, 14100, 8982, 3865, 8985, 2846, 14622, 12066, 13614, 2864, 13617, 3380, 9012, 6966, 4412, 5959, 12617, 8015, 1360, 5971, 4436, 13155, 6500, 11620, 4968, 10602, 10603, 10604, 10605, 10606, 2927, 10607, 4465, 1393, 10608, 10609, 1397, 10610, 11631, 2942, 6014, 12670, 6017, 14215, 2958, 13713, 14227, 916, 1428, 9113, 11675, 4509, 9118, 9630, 3488, 12705, 8610, 8099, 8611, 8612, 8613, 8614, 8615, 7593, 9135, 6065, 13745, 9655, 4536, 6072, 9857, 11704, 3516, 9150, 1471, 6079, 6591, 9155, 9157, 3014, 11717, 13253, 4553, 6090, 4558, 6096, 6100, 3030, 14239, 4059, 11741, 13284, 5093, 11753, 6635, 5101, 1518, 11760, 13296, 11765, 14838, 14328, 14332, 6142], '5': [1410, 260, 3847, 4108, 5004, 654, 2192, 1043, 5019, 1948, 1055, 3619, 294, 1584, 1080, 2873, 2874, 2875, 3647, 1090, 3148, 1229, 846, 5069, 3280, 4691, 3799, 603, 3419, 3293, 2403, 356, 1253, 1771, 4974, 3711, 4080, 3703, 632, 4349, 3455]}
AP20143;AP20143;AP20143;;;315;;;105;;;90;;;90;;;135;;;735;0;735;{'1': [4112, 5163, 14540, 2974], '2': [2176, 7594], '3': [8839, 7089, 5567], '4': [9129, 9660, 2654], '5': [4680, 177]}
AP20145;AP20145;AP20145;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20161;AP20161;AP20161;;;329;;;102;;;56;;;93;;;86;;;666;0;666;{'1': [5184, 7787, 6289, 7349, 3510, 9335, 11637, 858, 4959], '2': [3906, 5334, 7471], '3': [13314], '4': [1249, 4373, 7135], '5': [1796, 3943]}
AP20162;AP20162;AP20162;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [7160], '4': [], '5': []}
AP20165;AP20165;AP20165;;;356;;;173;42;;232;;;421;42;;50;;;1232;84;1316;{'1': [4032, 898, 9611, 4590, 4463, 14642, 3766, 14937, 12091], '2': [4896, 8225, 4069, 12683, 14155, 13646, 4959], '3': [7296, 14623, 5189, 9320, 173, 12560, 2300, 4767], '4': [5060, 9895, 10600, 429, 8061, 4945, 8434, 7956, 12758, 7000, 12825, 6813], '5': [5427, 383]}
AP20167;AP20167;AP20167;;;;;;2;;;1;;;1;;;1;;;5;0;5;{'1': [], '2': [8223], '3': [9806], '4': [1250], '5': [267]}
AP20169;AP20169;AP20169;;;14;;;15;1;;6;;;16;;;10;;;61;1;62;{'1': [9505, 4589, 4462, 12782, 12783, 5137, 3764, 14934, 9336, 2975], '2': [3904, 5733, 4070, 1351, 7590, 1353, 14154, 11596, 13327, 13647, 10263, 2842], '3': [8801, 11302, 9875, 9012, 699, 12830], '4': [4104, 10601, 13225, 1389, 10542, 8431, 4947, 12755, 7957, 4375, 12826, 8060], '5': [2246, 1798, 3944, 3979, 5240, 382]}
AP20170;AP20170;AP20170;;;3;;;2;;;1;;;2;;;;;;8;0;8;{'1': [6345, 3765], '2': [608, 7197], '3': [9319], '4': [6999, 1183], '5': []}
AP20171;AP20171;AP20171;;;177;;;260;;;205;;;55;;;162;;;859;0;859;{'1': [5185, 5186, 5187, 1797, 6514], '2': [1352, 1354, 14348, 4053, 14365], '3': [11622, 620, 9876, 8984, 14911], '4': [1010, 10539], '5': [2247, 3171, 2286, 1863]}
AP20183;AP20183;AP20183;;;1;;;5;;;;;;;;;;;;6;0;6;{'1': [3937], '2': [5792, 4169, 4356], '3': [2529, 2467, 7015], '4': [11693, 11879], '5': []}
AP20184;AP20184;AP20184;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [5830], '5': []}
AP20216;AP20216;AP20216;;;63;;;71;;;52;;;45;1;;24;;;255;1;256;{'1': [14466, 7813, 5895, 12813, 7182, 11407, 12814, 9877, 4246, 5655, 9368, 6937, 14235, 9775, 9762, 11682, 7589, 9897, 8746, 11947, 12202, 1837, 47, 48, 49, 50, 51, 4145, 1461, 7732, 695, 4279, 8371, 9014, 9400, 10164, 10289, 6594, 13764, 11973, 9798, 9673, 2634, 13898, 9551, 1236, 4058, 7900, 7901, 10462, 10463, 10464, 1126, 14310, 4458, 12267, 3694, 4975, 11249, 12082, 6520, 14129, 4732], '2': [9857, 11650, 11651, 11652, 11653, 5254, 11654, 11655, 8457, 11656, 779, 780, 781, 11657, 11658, 11659, 3474, 3475, 3476, 3477, 2198, 3478, 6808, 9365, 14237, 2847, 14497, 10234, 6691, 7844, 14242, 423, 8619, 5676, 8495, 305, 10746, 6963, 14715, 10425, 4795, 10685, 5183, 5956, 3015, 13255, 2637, 12877, 14413, 5586, 3923, 7892, 9554, 13910, 8409, 14174, 6753, 7649, 12770, 14179, 9319, 488, 14185, 4842, 14440, 10220, 2029, 8942, 10872, 5114, 10875], '3': [11651, 5892, 11912, 1418, 12685, 5263, 18, 6548, 6167, 4760, 13212, 13479, 13226, 12843, 4012, 4143, 8367, 9649, 9906, 9907, 9908, 9909, 4150, 9910, 14898, 827, 12860, 13627, 13630, 192, 11843, 12105, 14921, 3021, 1614, 3789, 5205, 6230, 5337, 478, 4831, 12512, 1506, 7778, 13795, 13796, 14832, 249, 2939, 5501, 4734], '4': [5248, 5249, 5250, 5251, 10371, 4869, 2182, 2183, 8325, 14212, 10123, 7826, 4758, 410, 8101, 6569, 6826, 7470, 12340, 7989, 12726, 184, 6721, 4547, 12099, 1605, 3782, 7109, 1096, 14276, 8525, 12113, 3803, 12638, 13662, 14689, 4834, 13411, 14948, 4588, 14446, 117, 6647, 9849, 4218, 10619, 5247], '5': [131, 1029, 390, 2059, 1806, 4115, 5523, 4382, 5028, 3507, 4534, 5177, 3260, 3901, 1469, 830, 1728, 4929, 5203, 2394, 2399, 2404, 4071, 3562]}
AP20218;AP20218;AP20218;;;391;1;;279;10;;307;;;324;;;141;;;1442;11;1453;{'1': [1536, 11266, 6664, 2062, 9231, 6160, 11791, 12815, 12816, 12817, 12818, 12819, 12820, 12821, 12822, 2074, 12823, 3612, 12824, 11294, 12825, 7712, 12826, 2594, 12827, 12828, 549, 12829, 11815, 12830, 1577, 5677, 11827, 52, 8758, 11832, 2621, 9794, 14403, 11332, 2119, 2636, 5197, 5198, 5199, 7756, 2129, 1618, 8780, 1108, 14425, 14434, 8292, 11895, 2683, 14464, 641, 3202, 2184, 11406, 13968, 6292, 11412, 8856, 9883, 8863, 2208, 2723, 2212, 7333, 8363, 1197, 3762, 9396, 3253, 8886, 6333, 14015, 4803, 3268, 5832, 2250, 7371, 9934, 8404, 3286, 9942, 732, 7902, 7903, 7904, 7905, 7906, 2275, 7907, 7908, 7909, 7910, 7911, 7912, 7913, 7914, 7915, 1261, 7916, 7917, 7918, 5876, 11509, 7418, 1286, 6925, 6929, 12050, 7444, 1312, 3873, 7460, 6953, 4399, 6961, 3891, 9013, 14134, 1338, 2364, 3388, 2371, 13635, 12105, 14158, 9039, 2387, 12118, 6999, 856, 2395, 13660, 4447, 11108, 875, 13689, 11643, 2431, 1934, 2447, 7568, 1938, 9108, 8935, 2979, 2981, 7078, 1965, 10465, 10466, 10467, 14776, 3006, 11711, 11200, 13786, 6107, 14300, 7649, 11239, 5098, 12268, 6637, 11757, 12269, 6139], '2': [2563, 2052, 6667, 2067, 5655, 7709, 5154, 6180, 11301, 10799, 7729, 10802, 3126, 10814, 3135, 9279, 14911, 8772, 12869, 8262, 10311, 584, 2640, 6737, 2648, 6234, 4192, 14441, 6763, 6767, 7284, 13941, 14965, 10873, 635, 7295, 5248, 10383, 1684, 10391, 153, 10913, 165, 6828, 2735, 10418, 8885, 10934, 10423, 7866, 9915, 10946, 6340, 719, 2266, 6884, 2792, 3306, 7919, 8434, 7924, 13044, 253, 6404, 13063, 782, 783, 784, 785, 786, 787, 788, 3346, 13077, 13583, 6937, 7965, 7966, 9501, 2338, 11056, 4402, 2867, 9528, 11071, 11076, 5958, 3914, 3407, 3927, 7513, 8538, 4966, 13673, 13708, 14188, 4974, 8567, 8569, 9087, 7045, 6024, 6537, 394, 5515, 11660, 11661, 11662, 11663, 11664, 11665, 11666, 1427, 11667, 11668, 6038, 11669, 11670, 9627, 1962, 12725, 449, 13258, 5070, 6607, 14799, 9169, 3028, 12757, 13272, 10204, 6116, 6122, 4588, 10750], '3': [7, 519, 12298, 14, 7695, 537, 9241, 4127, 11812, 1064, 3629, 11827, 3136, 4174, 12377, 11359, 6240, 4198, 9831, 8296, 3177, 6249, 1649, 13427, 13431, 4736, 4738, 9346, 3718, 11402, 11404, 3215, 1680, 3732, 11412, 5270, 156, 2727, 4777, 6317, 6318, 6319, 6320, 6321, 12976, 9911, 9912, 9913, 9914, 9915, 9916, 5309, 8381, 9917, 9918, 5825, 9919, 5830, 5842, 13529, 8411, 4834, 5866, 13054, 7423, 8959, 8454, 13064, 9483, 3343, 5907, 9499, 301, 313, 9530, 320, 4951, 9564, 2397, 3933, 4958, 871, 8553, 9580, 13167, 4466, 12146, 3956, 2933, 3448, 8056, 11646, 7552, 6549, 6550, 6551, 1944, 6041, 6552, 924, 4509, 12703, 4517, 5031, 9128, 4019, 12723, 954, 8122, 5052, 9658, 11718, 13255, 1999, 8656, 7635, 12756, 3543, 2010, 2527, 10722, 3043, 12770, 13797, 13798, 13799, 13800, 13801, 13802, 13803, 13804, 13805, 13806, 495, 13807, 13808, 2034, 1016, 7673, 14842], '4': [4099, 4617, 6673, 1556, 11285, 4118, 11286, 11287, 11288, 11289, 11290, 11291, 12311, 13849, 8224, 2099, 5173, 4150, 14401, 2115, 3154, 4695, 13959, 6234, 6235, 97, 1633, 2147, 12899, 7788, 13933, 13964, 13429, 10359, 4729, 5252, 5253, 5254, 5255, 136, 2184, 2185, 2186, 2187, 2188, 2189, 2190, 3213, 5263, 4236, 5258, 5259, 5260, 5261, 5262, 13976, 8357, 7335, 1200, 3766, 9914, 3272, 6861, 12494, 9936, 6866, 3818, 6391, 248, 3340, 12561, 1810, 3859, 10014, 10016, 13694, 804, 14117, 14121, 1323, 6443, 1839, 1846, 13112, 6974, 320, 4936, 14152, 331, 5256, 4943, 5257, 13650, 14674, 6499, 1380, 7528, 3434, 9578, 8045, 3953, 6790, 6517, 10620, 10109, 382, 10621, 10622, 10623, 10624, 387, 10625, 10626, 10627, 10628, 10629, 10630, 10631, 4496, 3473, 1433, 12186, 1951, 7077, 14246, 9640, 8622, 8623, 8624, 12208, 3508, 6596, 1484, 9353, 9708, 1519, 497, 8181, 12277, 2039], '5': [4737, 3460, 3591, 2057, 4490, 2062, 787, 920, 2072, 794, 2586, 3736, 4505, 4890, 3743, 5529, 4514, 3875, 5413, 3755, 3628, 1198, 1843, 437, 5174, 1722, 2878, 2499, 581, 198, 5191, 1226, 3403, 4300, 4683, 5066, 5070, 1104, 5072, 851, 4312, 5080, 5082, 5214, 1375, 5087, 2276, 4967, 3176, 5356, 1903, 4730, 3063, 5366, 5369, 4474, 764, 3837, 4478, 1279]}
AP20219;AP20219;AP20219;;;11;;;8;;;2;;;14;;;2;;;37;0;37;{'1': [12832, 2116, 1518, 4527, 5200, 6300, 7919, 1368, 1820, 2013, 12831], '2': [4034, 9923, 8810, 4043, 2799, 2137, 4669, 2078], '3': [529, 266, 14519], '4': [9604, 10632, 10633, 10634, 10635, 2191, 720, 8625, 8626, 8627, 8628, 6681, 698, 11292], '5': [4308, 5111]}
AP20237;AP20237;AP20237;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [6124], '5': []}
AP20242;AP20242;AP20242;;;116;28;;81;20;;65;42;;55;16;;12;;;329;106;435;{'1': [1154, 4902, 7463, 7178, 782, 12270, 9200, 1169, 12271, 53, 54, 4507, 4798], '2': [8377, 3814, 5094, 5126, 4907, 3437, 11213, 4303, 3356, 409, 1596], '3': [9920, 5227, 8332, 12814, 4724, 3220, 12372, 8890, 9535], '4': [10636, 589, 7118, 5264, 5265, 10033, 8441, 7162], '5': [4608]}
AP20246;AP20246;AP20246;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20259;AP20259;AP20259;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [14776], '4': [12037], '5': []}
AP20260;AP20260;AP20260;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20262;AP20262;AP20262;;;210;;;;;;;;;;;;;;;210;0;210;{'1': [56, 3466, 55], '2': [], '3': [6946, 2850, 5539, 5532], '4': [11944, 6058, 5739, 14865, 2814], '5': []}
AP20263;AP20263;AP20263;;;270;60;;400;210;;105;210;;285;;;;30;;1060;510;1570;{'1': [9857, 4541, 4382, 13863], '2': [11671, 1671, 4072, 5612, 561, 11476, 789, 11509, 3479, 11672, 13785, 1756], '3': [13738, 13809, 13810, 14870, 983, 12632, 11705, 12635], '4': [12713, 5266, 14019, 8068], '5': [1436]}
AP20279;AP20279;AP20279;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20282;AP20282;AP20282;;;100;;;100;;;20;30;;30;30;;20;;;270;60;330;{'1': [10357, 7502], '2': [8289, 2635], '3': [3373, 1676, 1821, 5525], '4': [9472, 11265, 12611, 5233, 4569], '5': [5572]}
AP20286;AP20286;AP20286;;;17;;;16;3;;8;2;;11;;;7;;;59;5;64;{'1': [7108, 8901, 11271, 9904, 3217, 11475, 3190, 4695, 7417, 3898, 3164, 3167], '2': [9568, 1698, 10563, 1788, 6564, 10504, 5961, 1197, 3982, 9015, 14193, 6134, 8694, 4476, 13182], '3': [2019, 12131, 1964, 14544, 3026, 244, 950, 3578], '4': [9956, 1255, 10537, 273, 9588, 12214, 9181], '5': [1936, 4701, 2351]}
AP20294;AP20294;AP20294;;;;;;;;;;;;;;;1;;;1;0;1;{'1': [], '2': [], '3': [], '4': [], '5': [3950]}
AP20296;AP20296;AP20296;;;;;;;;;;;;;;;2;;;2;0;2;{'1': [], '2': [], '3': [], '4': [], '5': [2229]}
AP20300;AP20300;AP20300;;;;;;4;;;24;2;;;2;;5;6;;33;10;43;{'1': [], '2': [3910], '3': [2692, 5510, 3865, 11166, 1187, 11174, 11048, 7594, 1081, 12734, 6085, 8655, 10833, 12888, 4446, 14819, 8292, 14695, 8312], '4': [2688, 11681, 11749, 11902, 14135, 8951, 5979, 9084, 5886], '5': [4101, 2567, 3575, 3449, 3485]}
AP20302;AP20302;AP20302;;;540;480;;840;670;;390;540;;540;660;;;360;;2310;2710;5020;{'1': [10401, 12834, 7365, 8616, 2736, 6385, 4500, 1940, 7799, 986, 9438], '2': [9979, 11494, 1799, 4073, 11498, 14603, 6352, 8977, 4149, 2454, 790, 7290, 6391, 2334, 6591], '3': [4932, 8549, 4038, 7364, 12645, 14889, 9420, 9773, 11600, 12401, 8660, 14712, 1179], '4': [4800, 6848, 6855, 1834, 13898, 8175, 1392, 1716, 4790, 12475, 1373, 542], '5': [2129, 5294, 2262]}
AP20305;AP20305;AP20305;;;;;;3;;;2;;;;;;2;;;7;0;7;{'1': [], '2': [14616, 10914, 13222], '3': [1204, 4695], '4': [], '5': [2729, 5452]}
