codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP20118;AP20118;AP20118;;;39;;;24;;;20;;;15;;;;;;98;0;0;98;{'1': [2052, 7686], '2': [11120], '3': [1328, 6627, 8540, 12079], '4': [2710], '5': []}
AP20126;AP20126;AP20126;;;;;;;;;;;;150;;;30;;;180;0;0;180;{'1': [], '2': [], '3': [], '4': [12360, 13001], '5': [5363]}
AP20130;AP20130;AP20130;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [8276, 8359], '4': [], '5': []}
AP20132;AP20132;AP20132;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20135;AP20135;AP20135;;;40;;;133;;;135;;;14;;;30;;;352;0;0;352;{'1': [12555, 9044, 9045], '2': [10816, 4930, 12073, 5711, 4505], '3': [6640, 14864, 2538, 3066], '4': [5137, 7441, 4670, 5151], '5': [6558]}
AP20136;AP20136;AP20136;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20140;AP20140;AP20140;;;2031;;;1656;;;1075;;;1343;;;924;;;7029;0;0;7029;{'1': [5128, 4110, 13849, 2586, 544, 14880, 4651, 12854, 5688, 9786, 13910, 12376, 6754, 5733, 117, 5242, 1664, 12418, 14983, 8344, 9885, 166, 13479, 9386, 11949, 1713, 7871, 3266, 1222, 12486, 7368, 5839, 5339, 6365, 4318, 737, 14571, 1774, 13044, 2808, 12538, 5895, 10511, 10013, 10529, 9508, 5926, 12585, 14121, 7982, 12598, 12603, 13631, 8000, 834, 12636, 13149, 4960, 13672, 1911, 13185, 8073, 14732, 3983, 13200, 6034, 11684, 12196, 13223, 14248, 4012, 430, 4528, 14268, 6079, 8127, 11715, 964, 456, 2504, 11219, 980, 8152, 13281, 4578, 5618, 12277, 1014, 13815, 7167], '2': [1035, 4622, 11791, 9235, 12307, 10785, 555, 11820, 13890, 5700, 7750, 71, 4182, 9814, 11356, 13407, 8805, 7272, 8838, 1672, 7310, 4752, 5264, 7330, 9389, 12461, 6831, 3773, 1213, 2238, 13501, 14531, 8392, 11467, 8915, 7892, 10453, 7392, 738, 8930, 5864, 10993, 6395, 14076, 4865, 5892, 4879, 13071, 12049, 8476, 6946, 1332, 10551, 12604, 8513, 10564, 332, 1359, 3424, 13682, 4980, 11138, 13195, 6031, 8592, 9105, 2451, 406, 922, 5018, 8603, 7601, 6578, 11192, 9663, 13762, 452, 5065, 4560, 12241, 3039, 12262, 6122, 9208, 3577], '3': [12416, 7938, 8835, 8200, 9999, 11024, 4501, 8855, 12186, 3611, 3357, 157, 413, 11167, 12191, 3876, 1061, 2853, 5503, 2472, 5416, 11301, 10283, 12326, 13098, 561, 3378, 692, 10366, 3515, 5053, 5571, 8136, 588, 9677, 6479, 6863, 6225, 13777, 4701, 6879, 11359, 3686, 4199, 4330, 7658, 13290, 2032, 3441, 8049, 11125, 2678, 5111, 6267, 7036, 6782, 5375], '4': [4992, 13184, 10755, 8581, 11398, 4231, 12423, 9357, 4882, 275, 1043, 3987, 5275, 801, 7844, 4518, 9768, 4009, 9385, 1708, 1840, 305, 4913, 5817, 6459, 9789, 1726, 14783, 4416, 8897, 2626, 10700, 9935, 848, 12239, 8534, 8790, 10712, 1373, 8157, 5343, 5088, 10973, 4835, 13158, 8423, 8552, 12402, 1015, 8435, 4853, 8694, 3575, 13818, 8317, 5630], '5': [10240, 897, 3715, 8710, 4488, 9608, 10378, 4621, 7697, 8091, 6172, 9500, 7198, 675, 5157, 6949, 11047, 7336, 13737, 8114, 8370, 5428, 8631, 7487, 9152, 4674, 4420, 5318, 2632, 8009, 2640, 11098, 4955, 5724, 12765, 8161, 12897, 13153, 12645, 6248, 1259, 8812, 9462, 8440, 2301, 4479]}
AP20142;AP20142;AP20142;;;18286;;;12603;;;11215;30;;14115;30;;18145;;;74364;60;0;74424;{'1': [3072, 5639, 525, 5645, 14350, 2577, 12305, 2579, 13843, 14356, 534, 2582, 7706, 542, 4640, 9248, 10784, 1573, 3622, 5158, 14378, 2603, 5676, 13355, 47, 48, 6194, 7218, 12340, 3642, 11323, 12346, 573, 3133, 6205, 6207, 6209, 12862, 14397, 6730, 9290, 10497, 3663, 4176, 4688, 4690, 5201, 6228, 4693, 7764, 8278, 12372, 605, 8285, 5729, 14436, 5734, 8294, 11370, 5227, 4716, 6764, 9839, 7280, 5746, 6772, 10357, 11381, 11893, 12405, 12408, 9850, 6779, 9852, 12919, 12924, 7296, 12929, 9858, 1667, 1668, 4739, 7301, 7814, 5260, 141, 2702, 10893, 12430, 8337, 1170, 9879, 4763, 8861, 8862, 6303, 161, 9377, 2212, 12452, 11430, 13990, 9384, 169, 9898, 10922, 12970, 177, 3764, 6837, 10933, 11956, 5816, 14008, 187, 5822, 194, 10946, 4293, 11463, 13000, 6345, 10441, 5835, 7376, 7889, 10962, 8405, 10965, 10969, 3291, 220, 9949, 10974, 13020, 224, 13534, 2786, 12002, 8420, 2789, 14052, 5863, 10471, 12520, 1771, 12524, 7405, 6383, 2800, 1265, 8946, 6387, 3316, 8436, 4855, 6391, 9465, 13050, 4863, 5375, 7936, 2818, 8961, 3332, 4869, 6918, 2823, 9476, 5385, 9480, 9987, 2828, 269, 9993, 4879, 12366, 13066, 2835, 14099, 4886, 3356, 2845, 8990, 12060, 800, 4897, 5410, 5922, 1316, 11558, 4391, 10536, 9006, 7472, 307, 7991, 14648, 313, 7994, 315, 1339, 11067, 2879, 321, 325, 13126, 5448, 5960, 3406, 2896, 12626, 5972, 13141, 4950, 9558, 10582, 12280, 10586, 12635, 14171, 10078, 8031, 8545, 11619, 3433, 10602, 1901, 4977, 11634, 11128, 3961, 13688, 12157, 11136, 2433, 11137, 12672, 8068, 10629, 12166, 4487, 7559, 9608, 2954, 6026, 13196, 13705, 13816, 2448, 11152, 2962, 7061, 8597, 9114, 6046, 7074, 8612, 7077, 4518, 13224, 5546, 1966, 5038, 11694, 8625, 2994, 8117, 8630, 3511, 2488, 3001, 9145, 11190, 13240, 445, 10690, 1988, 5573, 10694, 12741, 11212, 11728, 9170, 2515, 6100, 2517, 470, 4054, 7640, 11735, 13778, 13277, 13279, 12770, 13285, 5096, 12270, 497, 8178, 2036, 10740, 3064, 6137, 5628, 12797], '2': [5121, 3074, 12, 13841, 10770, 14869, 3095, 12311, 11290, 6172, 10268, 2591, 9248, 14890, 43, 14380, 6191, 6192, 4145, 6193, 6194, 5684, 7220, 8241, 8751, 5176, 7737, 4666, 10809, 11831, 12853, 9792, 10817, 1602, 12865, 13891, 591, 2131, 8788, 14931, 10327, 4696, 10328, 11864, 605, 607, 9311, 14433, 11369, 9322, 12908, 12335, 11380, 14455, 5240, 2680, 8829, 12414, 12925, 10882, 11404, 1677, 10897, 10900, 7832, 1178, 4763, 12442, 10909, 5794, 10409, 3242, 14506, 3244, 5805, 6318, 8367, 10414, 6322, 10425, 698, 12986, 5311, 714, 9930, 8908, 5326, 5838, 6865, 9431, 14043, 10972, 3294, 7393, 13541, 14054, 10984, 7915, 9457, 12018, 6899, 13044, 13558, 14586, 5371, 7419, 2813, 13056, 2817, 8451, 12036, 4869, 3336, 12552, 7436, 10508, 5906, 280, 11032, 6428, 10527, 9504, 1827, 10022, 5415, 6440, 14633, 5930, 4396, 10542, 2351, 7985, 5939, 4918, 1848, 1337, 11578, 10558, 6467, 6470, 10055, 11590, 11597, 14673, 4437, 5973, 9051, 6492, 6493, 12638, 14685, 1891, 13158, 14705, 14195, 12660, 9081, 3966, 2944, 3458, 9603, 12163, 13186, 904, 5000, 2954, 8078, 8590, 9620, 3477, 12695, 11672, 4000, 14753, 5538, 11686, 9639, 5034, 14765, 7087, 10160, 4530, 14259, 11189, 4534, 14773, 4024, 11706, 9147, 5055, 5059, 14275, 9158, 12230, 1993, 9163, 2509, 4558, 10703, 4561, 4052, 12757, 1495, 3031, 6106, 476, 9180, 10205, 12767, 7138, 11748, 12774, 3047, 2536, 10220, 6125, 3056, 4081, 12273, 12785, 8180, 12277, 14325, 13307, 508, 11263], '3': [3075, 6663, 10250, 10763, 8716, 12301, 11286, 12823, 10777, 5147, 10779, 541, 11292, 3103, 8735, 9760, 10272, 9251, 10786, 7205, 12837, 1575, 9769, 5162, 11306, 12844, 12336, 1589, 7733, 8757, 7225, 9786, 6717, 12861, 6208, 5697, 9793, 13888, 12871, 3656, 8780, 7248, 9811, 11859, 1624, 10842, 1631, 11363, 10340, 10857, 7788, 9838, 9331, 122, 9858, 132, 10884, 10374, 6792, 1674, 3210, 655, 14993, 10386, 14482, 10906, 4253, 8862, 9379, 10916, 12974, 5807, 7856, 6834, 181, 10935, 1724, 12476, 13504, 3267, 1732, 2758, 1223, 11466, 13515, 7375, 3792, 9426, 12498, 1236, 8916, 14035, 217, 4828, 7900, 226, 13539, 6373, 2790, 4326, 5351, 6376, 12518, 7919, 13044, 6903, 13559, 4858, 5892, 11012, 2827, 4365, 10509, 1296, 12566, 5917, 2334, 12573, 13085, 14113, 6435, 808, 3885, 11565, 14129, 14132, 1845, 7478, 14136, 313, 6970, 5951, 10559, 9026, 4931, 1860, 5957, 14151, 1867, 5963, 4430, 340, 4436, 11104, 3939, 2404, 3428, 4966, 8039, 7016, 2921, 14185, 8044, 7023, 6000, 1905, 9585, 13679, 4469, 7542, 12663, 9592, 9594, 3454, 4480, 6017, 7044, 7556, 1415, 10632, 12679, 2443, 13195, 3469, 7053, 10130, 2963, 10131, 9624, 9631, 9635, 5540, 943, 4527, 10161, 12729, 9149, 9674, 1485, 3533, 5583, 5072, 11215, 3026, 4052, 3029, 470, 13782, 1498, 9691, 5598, 6110, 7136, 9696, 2018, 10719, 11232, 11236, 13281, 9703, 13795, 12269, 9710, 5104, 12794], '4': [4608, 9728, 12801, 12292, 1031, 6155, 12, 15, 12815, 7697, 8209, 3603, 532, 9235, 11291, 8735, 5664, 5155, 548, 3621, 8739, 552, 4137, 13868, 14894, 9779, 9268, 11828, 4663, 3640, 569, 7225, 3643, 14908, 12351, 8257, 4674, 3651, 1604, 69, 11331, 4168, 4681, 7242, 1611, 2123, 1616, 3668, 7254, 2136, 1627, 12379, 1117, 12891, 8290, 9315, 10339, 3685, 10853, 4200, 13416, 8298, 11373, 2670, 8302, 4720, 9841, 6262, 2167, 10872, 3706, 7293, 2686, 11902, 8832, 13439, 4742, 9863, 4232, 7307, 2188, 9868, 12429, 13967, 10897, 8852, 3733, 9877, 1687, 10903, 12451, 3752, 7850, 1196, 8364, 9390, 1711, 9904, 11438, 12465, 11957, 2230, 9910, 7864, 13494, 8378, 1211, 13499, 14007, 10944, 13505, 13510, 200, 10954, 1227, 5835, 6347, 11466, 8912, 7889, 6354, 1747, 7894, 4826, 11482, 2268, 13533, 2783, 8927, 11489, 4839, 10984, 2793, 7402, 12013, 1265, 8953, 13561, 2812, 764, 253, 255, 11520, 12545, 777, 11017, 4363, 8972, 13067, 7950, 9493, 280, 1304, 13082, 9724, 2846, 3873, 5921, 4899, 4390, 1321, 4911, 13621, 13110, 5945, 4411, 7483, 5439, 11071, 9025, 12608, 13119, 6468, 8516, 9546, 12618, 3916, 10060, 846, 3919, 12116, 5463, 12632, 6491, 5470, 5982, 1377, 8033, 9571, 11618, 3943, 11624, 10091, 13677, 11630, 880, 1392, 12794, 5491, 2422, 9078, 1406, 8064, 5506, 12163, 13699, 10117, 7559, 9613, 11149, 400, 6544, 6546, 915, 5523, 8083, 1430, 13713, 13717, 412, 8605, 12189, 1439, 9119, 9633, 10144, 14753, 4005, 5543, 10664, 5033, 12204, 429, 7598, 14332, 3504, 12209, 8626, 5558, 8636, 11711, 4545, 964, 11718, 8648, 5577, 14793, 982, 4567, 7640, 8664, 12759, 8155, 12251, 9693, 5087, 11745, 10722, 13281, 9188, 9701, 3560, 2537, 6121, 8680, 1004, 1517, 2541, 11754, 9712, 8689, 5618, 9206, 4602, 8700, 1021, 14846], '5': [8194, 2053, 6, 2055, 2057, 10, 2066, 10260, 12320, 8225, 10274, 10277, 6185, 10284, 2094, 6195, 6198, 10294, 12349, 2110, 2115, 6214, 10310, 2128, 2129, 2133, 86, 4183, 8282, 4201, 2163, 4214, 10358, 4224, 133, 4240, 6294, 10390, 8347, 10402, 2213, 10408, 12456, 2218, 176, 4280, 10425, 6332, 2237, 2240, 4289, 10433, 12488, 6373, 6399, 12545, 8460, 6417, 12566, 8473, 2332, 6428, 6436, 6439, 12590, 12601, 4413, 6463, 320, 6470, 12616, 8522, 10570, 8525, 10573, 12621, 6480, 12629, 353, 8561, 12658, 2424, 379, 10619, 389, 2437, 2443, 8589, 401, 12695, 6555, 2463, 8615, 2475, 442, 2490, 10682, 12731, 8665, 476, 12775, 520, 10770, 8727, 536, 12823, 542, 544, 551, 6701, 8762, 8771, 6725, 10825, 8780, 6737, 4699, 12891, 606, 10850, 4707, 12901, 6767, 12911, 8820, 630, 12922, 12932, 645, 12941, 10896, 12959, 4778, 10928, 10931, 692, 8885, 10937, 736, 6888, 8941, 751, 6909, 13072, 11026, 6931, 4896, 13092, 9003, 6965, 824, 6974, 9032, 11083, 13170, 883, 7031, 11132, 11139, 11144, 7053, 9105, 11154, 11163, 11168, 5052, 11200, 13248, 969, 9162, 13262, 9168, 11225, 13276, 11235, 9196, 1008, 11251, 5108, 13304, 3066, 13312, 13316, 11276, 13324, 11278, 3091, 5139, 9238, 5146, 3101, 13343, 11296, 3110, 13351, 7210, 13356, 9267, 13367, 3132, 13374, 9279, 11342, 9299, 11350, 1121, 3170, 9329, 3191, 3194, 7296, 9346, 11394, 9358, 11406, 9378, 13481, 5296, 5305, 1217, 9413, 3275, 9423, 7381, 11478, 7394, 9445, 13541, 9450, 7405, 13557, 7421, 9480, 11535, 13585, 1300, 13594, 5407, 9504, 1319, 13607, 9515, 13615, 1329, 3385, 11587, 7498, 9555, 3419, 11628, 1394, 5490, 7544, 5499, 7547, 3457, 1424, 7571, 9620, 11669, 11676, 9629, 3488, 7584, 5542, 1456, 5553, 5558, 11705, 13754, 7615, 13766, 3538, 7646, 5606, 11751, 11764, 7682, 3588, 11783, 1551, 9744, 5651, 11795, 11805, 9767, 5674, 5681, 1589, 5685, 5687, 5702, 5719, 1624, 1625, 11866, 3678, 5728, 1635, 1638, 1641, 9833, 7788, 5746, 7800, 1663, 9863, 9869, 11917, 1681, 9878, 11939, 1706, 1721, 11963, 1731, 9923, 11972, 5830, 11976, 1749, 7893, 1756, 7908, 5876, 1788, 3837, 5890, 12036, 7942, 3857, 1813, 5919, 12068, 12080, 1844, 1865, 12107, 1906, 6013, 8068, 6024, 8078, 6051, 1965, 1979, 8124, 10183, 8149, 2007, 4064, 6114, 12272]}
AP20143;AP20143;AP20143;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20145;AP20145;AP20145;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20161;AP20161;AP20161;;;131;;;198;;;186;;;183;;;372;;;1070;0;0;1070;{'1': [13136, 8433], '2': [8156, 3204, 1839, 1127], '3': [6374, 3116, 12879, 3439, 7005], '4': [11304, 3598, 6289, 11316, 1365, 11708], '5': [4801, 70, 7143, 11116, 9684, 6648, 3770]}
AP20162;AP20162;AP20162;;;;;;;;;;;;1;;;1;;;2;0;0;2;{'1': [], '2': [], '3': [11950], '4': [2399], '5': [8927]}
AP20165;AP20165;AP20165;;;390;;;289;;;102;;;322;;;227;;;1330;0;0;1330;{'1': [5024, 7751, 8812, 11903, 9329, 4084, 1172, 6133, 9684, 1176, 4283, 1308, 7422, 5919], '2': [292, 9834, 6507, 2863, 13520, 2840, 14736, 2040], '3': [11397, 2315, 1839, 11027, 2109], '4': [10439, 2632, 10249, 5898, 619, 4014, 10510, 11407, 12303, 11898, 7902], '5': [6497, 12963, 10660, 7658, 7412, 1148]}
AP20167;AP20167;AP20167;;;1;;;;;;;;;;;;;;;1;0;0;1;{'1': [1306], '2': [], '3': [], '4': [], '5': []}
AP20169;AP20169;AP20169;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20170;AP20170;AP20170;;;18;;;7;;;7;3;;11;;;12;;;55;3;0;58;{'1': [1153, 5025, 7841, 2537, 2411, 8811, 9330, 5044, 1173, 4086, 1175, 4446, 7423], '2': [3206, 9833, 1840, 13521, 13395, 14519, 13818], '3': [6563, 6819, 12106, 3276, 5330, 6227, 8054, 1181], '4': [10403, 7365, 3051, 13582, 6960, 11314, 3606, 5017, 10266, 12123, 6716], '5': [4802, 3109, 4933, 11525, 6924, 4179, 3027, 3769, 7647]}
AP20171;AP20171;AP20171;;;139;;;74;;;143;;;212;;;97;;;665;0;0;665;{'1': [5043, 13764, 12895, 4447], '2': [2290, 3419, 14436], '3': [3172, 11163, 594, 3003, 1118], '4': [7619, 10919, 4394, 404, 3607, 1914], '5': [216, 3330, 9362]}
AP20183;AP20183;AP20183;;;1;;;4;;;;;;3;;;;;;8;0;0;8;{'1': [3202], '2': [2825, 14292, 2765, 3639], '3': [8186, 1491, 4829, 11595], '4': [13255, 6239], '5': []}
AP20184;AP20184;AP20184;;;1;;;;;;1;;;1;;;;;;3;0;0;3;{'1': [11668], '2': [], '3': [11028], '4': [6080], '5': []}
AP20216;AP20216;AP20216;;;35;;;33;;;26;;;16;;;8;;;118;0;0;118;{'1': [7424, 7425, 9347, 7564, 10133, 11415, 2329, 2332, 2333, 925, 11552, 13863, 1193, 1449, 7083, 14252, 2221, 943, 2359, 2366, 14911, 14145, 7109, 1608, 8776, 4814, 7120, 7379, 7772, 4320, 2405, 7273, 4586, 14955, 14832], '2': [4736, 9747, 4246, 2200, 9752, 9628, 13470, 1446, 1450, 2603, 7089, 50, 1203, 9780, 4021, 5303, 2745, 11323, 2492, 3778, 7109, 10183, 8016, 2269, 7265, 4840, 4717, 3700, 8053, 9719, 9724, 4478, 13695], '3': [4224, 14080, 7684, 12036, 1034, 13456, 791, 13597, 7339, 7471, 10289, 3895, 824, 1850, 956, 11330, 4676, 584, 11465, 6348, 11220, 4565, 10461, 735, 1126, 10478, 624], '4': [14464, 7169, 7170, 7174, 6027, 2317, 7181, 2720, 5929, 2091, 9906, 10036, 13881, 14009, 2772, 13910, 9560, 13795, 2788, 13426, 2040], '5': [2498, 2341, 7430, 2472, 10704, 2321, 2323, 10523]}
AP20218;AP20218;AP20218;;;240;;;304;;;186;;;163;;;114;;;1007;0;0;1007;{'1': [1025, 2049, 7187, 13845, 13860, 1061, 1576, 13864, 1581, 14893, 1076, 2103, 4672, 11328, 9284, 13892, 2123, 11342, 13907, 14933, 11356, 6750, 1631, 2144, 13921, 14950, 7789, 1139, 3699, 1145, 1148, 4733, 8831, 9344, 1157, 6795, 1692, 6817, 6818, 10407, 10411, 4790, 9923, 1733, 6854, 8904, 1737, 7371, 10447, 1744, 2275, 3821, 9454, 1266, 7412, 4355, 7445, 14111, 7458, 9511, 6441, 9515, 1335, 6970, 11585, 7494, 10056, 10576, 14673, 1886, 6494, 6497, 6510, 7028, 14199, 6520, 6522, 4987, 3453, 6528, 1423, 3984, 1429, 6549, 9111, 1433, 3486, 6558, 10146, 7588, 10164, 1987, 9159, 13768, 6601, 9162, 1999, 2001, 7642, 14304, 14817, 7663, 2033, 2034, 7157, 14329, 1020], '2': [7684, 10246, 2567, 7176, 7691, 11275, 15, 2575, 7696, 7699, 1558, 7193, 10273, 9763, 7717, 7207, 7721, 11312, 13361, 13364, 7733, 9784, 57, 1597, 2623, 9797, 86, 9816, 13402, 10333, 2147, 13422, 9844, 2684, 7809, 4228, 9868, 13454, 7823, 9360, 9871, 9874, 7315, 7827, 4245, 9363, 4760, 2723, 7852, 7854, 13487, 7856, 7859, 7865, 10938, 1211, 1219, 7876, 2247, 7886, 4307, 7911, 4333, 7406, 7418, 5370, 13569, 9986, 9478, 13577, 9482, 9999, 1297, 13595, 13597, 9521, 7477, 13621, 2881, 4419, 4940, 6989, 11091, 13654, 4447, 8035, 10084, 9577, 7530, 7534, 9582, 4464, 7025, 11121, 13678, 11636, 7541, 7546, 9594, 10108, 8065, 11651, 11655, 11144, 7562, 7570, 7575, 7579, 10139, 9630, 7583, 2976, 7584, 11166, 11174, 2989, 13229, 10164, 1463, 1468, 4028, 10173, 7106, 5578, 9676, 11224, 4058, 7643, 1500, 2531, 7652, 13800, 11241, 7658, 7659, 10218, 7661, 11246, 7663, 13806, 13810, 7671], '3': [1031, 6667, 13843, 532, 4629, 13845, 10776, 1053, 11293, 13855, 13859, 13860, 13861, 4650, 13867, 13878, 13881, 13884, 13890, 13899, 4176, 1111, 4703, 608, 13920, 10862, 7280, 13937, 1147, 11388, 10365, 13955, 644, 4244, 4761, 7841, 7847, 10921, 4266, 4778, 10433, 14051, 755, 6902, 7418, 14075, 7426, 3848, 7438, 4368, 3858, 3861, 11029, 7456, 11562, 6959, 4405, 3896, 828, 10563, 4422, 6475, 8014, 850, 3923, 4444, 6500, 11113, 4466, 4478, 11142, 11143, 14726, 11145, 7050, 4495, 3992, 10653, 4524, 11185, 7604, 4533, 10688, 4555, 4583, 4591, 13807, 10749], '4': [9600, 6534, 6023, 9606, 6538, 9994, 2828, 9999, 10103, 1555, 13459, 13971, 13972, 9497, 6298, 2331, 13466, 13596, 9505, 9764, 13478, 5800, 10027, 2092, 10028, 13867, 6065, 5810, 6451, 9907, 9656, 10042, 13503, 5952, 6338, 9928, 13898, 9675, 6348, 9676, 14028, 2512, 9553, 5971, 9555, 10067, 2518, 9559, 6360, 9815, 6235, 5981, 2270, 6365, 6366, 13790, 2402, 2147, 9827, 13542, 9833, 9961, 9579, 13678, 2671, 2672, 9585, 2295, 9592, 13693, 9983], '5': [13193, 12944, 12177, 10643, 13310, 9892, 10788, 9640, 10793, 12202, 10539, 2349, 9774, 10541, 7344, 11696, 13620, 10677, 12086, 10811, 7486, 12865, 2372, 10948, 10568, 2505, 11336, 7883, 7500, 12619, 12744, 13257, 7765, 13655, 11899, 10722, 7395, 3687, 13803, 12782, 13295, 10480, 7665, 11891, 7415, 13816, 2425, 11642, 10747, 2557, 13178]}
AP20219;AP20219;AP20219;;;22;;;18;;;14;;;23;;;21;;;98;0;0;98;{'1': [2842, 2082, 7850, 12075, 14641, 2110, 9427, 9172, 11092, 11094, 11096, 10718, 6624, 2149, 229, 103, 8551, 11623, 10735], '2': [9574, 9798, 10279, 6761, 9513, 9675, 11788, 10797, 13480, 14470, 14471, 7281, 6066, 11281, 12531, 14540, 8729, 5947], '3': [9305, 2593, 2371, 12542, 7678, 9511, 7338, 8143, 4754, 6326, 2680, 6329, 13084, 2686, 6047], '4': [7297, 4739, 6405, 774, 12421, 1437, 4647, 7343, 1457, 5178, 3002, 4294, 4042, 11601, 13906, 9043, 14803, 854, 5206, 12766, 4193, 7015, 3054, 7918, 12533], '5': [7811, 13066, 13207, 13208, 8867, 5037, 8879, 4657, 13491, 5557, 3517, 8385, 6083, 11467, 9036, 13392, 8167, 10474, 7915, 3181, 11766]}
AP20237;AP20237;AP20237;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20242;AP20242;AP20242;;;124;;;145;;;101;;;136;;;71;;;577;0;0;577;{'1': [11650, 10757, 12902, 13829, 1288, 12267, 5292, 12493, 5104, 12625, 3603, 5590, 889], '2': [1221, 13943, 4811, 12031, 10009, 5495, 4665, 14551, 6365, 7646, 2911], '3': [10599, 11177, 14763, 332, 12429, 2575, 2130, 1011, 13557], '4': [8160, 8642, 12356, 5477, 7049, 4106, 5098, 9193, 12748, 3470, 6351, 112, 1040, 10512, 7130, 8763, 3740, 5215], '5': [12513, 12737, 11077, 10990, 4976, 4340, 9813, 7066, 5340, 9405]}
AP20246;AP20246;AP20246;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20259;AP20259;AP20259;;;1;;;;;;2;;;;;;;;;3;0;0;3;{'1': [276], '2': [], '3': [11016, 6892], '4': [], '5': []}
AP20260;AP20260;AP20260;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20262;AP20262;AP20262;;;;;;;;;90;;;90;;;;;;180;0;0;180;{'1': [], '2': [], '3': [13733, 14317, 11630, 5232, 8433, 1682, 5404, 5020, 5087], '4': [14108, 10854, 6911, 14492, 14079], '5': [3006]}
AP20263;AP20263;AP20263;;;330;;;390;;;30;;;360;;;90;;;1200;0;0;1200;{'1': [14403, 3461, 5030, 14855, 9996, 14739], '2': [13630, 1955, 9643, 5068, 1325, 7038], '3': [10603, 2019], '4': [13289, 13290, 2629, 2702], '5': [1981, 3614]}
AP20279;AP20279;AP20279;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20282;AP20282;AP20282;;;132;;;3;;;26;;;;;;20;;;181;0;0;181;{'1': [9764, 10309, 13172, 5460, 10774], '2': [4130], '3': [13682, 9515, 3109, 7565], '4': [], '5': [10266, 125]}
AP20286;AP20286;AP20286;;;39;;;41;;;48;;;32;;;37;;;197;0;0;197;{'1': [6277, 1800, 12043, 8590, 7183, 14994, 1151, 9251, 5540, 10410, 46, 12081, 10678, 6971, 4420, 12616, 1996, 14044, 6493, 9182, 10207, 1630, 13796, 9587, 12021, 2943], '2': [9733, 7558, 2442, 8342, 2587, 9766, 2807, 1708, 4013, 1713, 9651, 1997, 14798, 2001, 8274, 14816, 9827, 10982, 12274, 7027, 9207, 5369, 13180], '3': [5633, 3459, 2568, 8842, 10381, 9744, 2322, 12306, 2456, 2457, 13344, 6049, 5798, 12713, 6069, 3382, 2751, 7237, 5704, 13774, 5984, 14692, 14696, 14698, 6763, 2554, 14717], '4': [8578, 11714, 11076, 3462, 5545, 4970, 9100, 13420, 1326, 273, 7827, 11799, 731, 3452, 1885, 3806], '5': [3968, 4033, 4356, 11644, 6950, 11303, 9742, 12462, 5938, 11571, 4022, 3510, 6008, 4345, 11190, 3932]}
AP20294;AP20294;AP20294;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20296;AP20296;AP20296;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20300;AP20300;AP20300;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20302;AP20302;AP20302;;;540;;;2160;;;1230;;;180;;;60;;;4170;0;0;4170;{'1': [8131, 2622, 9554, 10713, 9470], '2': [12896, 2113, 708, 1316, 14854, 1800, 5738, 908, 4877, 6604, 3504, 10961, 14098, 13014, 5849, 10619, 14911], '3': [11584, 4131, 7846, 4391, 8620, 4592, 8786, 12114, 5268, 3668, 8601, 8347], '4': [800, 6723, 7079, 7178, 14455, 13880], '5': [8954, 2941, 2837]}
AP20305;AP20305;AP20305;;;4;;;1;;;2;;;;;;2;;;9;0;0;9;{'1': [1736, 12121, 7776, 7973], '2': [2791], '3': [9272, 14614], '4': [], '5': [4832, 4436]}
AP20324;AP20324;AP20324;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
