codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP20282;AP20282;AP20282;;;100;;;100;;;20;30;;30;30;;20;;;270;60;0;330;{'1': [7457, 10301], '2': [2536, 8159], '3': [1507, 1652, 3198, 5335], '4': [4968, 10984, 12329, 9197, 4307], '5': [5256]}
AP20126;AP20126;AP20126;;;120;;;290;30;;;;;15;;;30;180;;455;210;0;665;{'1': [2548, 2525], '2': [9442, 6691, 11451, 11450, 2203, 13983], '3': [], '4': [14129, 2581], '5': [1632, 3713]}
AP20143;AP20143;AP20143;;;315;;;105;;;90;;;135;;;90;;;735;0;0;735;{'1': [14458, 5131, 2956, 4087], '2': [7466, 2085], '3': [5377, 8637, 6895], '4': [8857, 2403, 14885, 9383], '5': [4366]}
AP20142;AP20142;AP20142;;;17227;4380;;15262;1581;;7788;440;;7704;330;;2295;210;;50276;6941;0;57217;{'1': [6145, 14351, 2073, 2074, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 6178, 6180, 6200, 4157, 8256, 8258, 14408, 8269, 10318, 6223, 10325, 6230, 2137, 8282, 14428, 14433, 10350, 10352, 6260, 6265, 14464, 10374, 8327, 10375, 10376, 4234, 10377, 10380, 10381, 10382, 10383, 4238, 10384, 10386, 10387, 10385, 10388, 10389, 6295, 10390, 10391, 10392, 10393, 14514, 8375, 4293, 8402, 6355, 14553, 4316, 4317, 8423, 4334, 14575, 2302, 4352, 8453, 4362, 6424, 2329, 6426, 6435, 6448, 4406, 14648, 2367, 8518, 2396, 2405, 14693, 8565, 6521, 14729, 12720, 6577, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12728, 12729, 12730, 12731, 12732, 12733, 12734, 12735, 12736, 12737, 2501, 4549, 2515, 8662, 4567, 2532, 2542, 498, 4600, 4603, 6653, 8705, 6658, 4611, 14856, 524, 2588, 6687, 6691, 553, 6697, 8745, 556, 561, 4657, 8754, 2612, 6710, 6713, 570, 4670, 6722, 8770, 14362, 586, 14922, 4687, 592, 2651, 2654, 8799, 14947, 4716, 629, 4741, 8842, 652, 6799, 664, 682, 2731, 4783, 8882, 6835, 2748, 4802, 2755, 708, 6853, 2758, 2767, 2771, 6881, 2816, 2819, 11014, 6919, 11024, 788, 8980, 9000, 811, 6968, 6974, 831, 6978, 6998, 11099, 11111, 9066, 7023, 7033, 4992, 904, 5005, 9109, 11157, 919, 924, 936, 9132, 7099, 5056, 11209, 7119, 5074, 3031, 11236, 11240, 5098, 10378, 5112, 7159, 10379, 1025, 9217, 7175, 5129, 1035, 7186, 1043, 1044, 11282, 1053, 9245, 5156, 5157, 5158, 5159, 5160, 3114, 1068, 9260, 3121, 7224, 1082, 9320, 3191, 1151, 11394, 11398, 7310, 3217, 1171, 3219, 7322, 9379, 1188, 11438, 11442, 11443, 7358, 1220, 3286, 11482, 11489, 7394, 9443, 1258, 9468, 9477, 7430, 1291, 11535, 11538, 9503, 9519, 1339, 11580, 7495, 1352, 1358, 13646, 7508, 7517, 3422, 9571, 1394, 13684, 11637, 11653, 11657, 7571, 11677, 1438, 1443, 7591, 9641, 9649, 3509, 13760, 1475, 3531, 7634, 13788, 11746, 9703, 7662, 9722, 7694, 1551, 5648, 11791, 7698, 11793, 3608, 7704, 1563, 9757, 9760, 1569, 9763, 1572, 13871, 7733, 7740, 9793, 5700, 11850, 7755, 5708, 13907, 5724, 9826, 9827, 7781, 9831, 13933, 7795, 11917, 5775, 13969, 7834, 7835, 7836, 7837, 7838, 7839, 7840, 7841, 7842, 7843, 7844, 11933, 13982, 13986, 9898, 11947, 3761, 3765, 5820, 11967, 3778, 9924, 11984, 14038, 11993, 3804, 1777, 5873, 5876, 14083, 12048, 3857, 12056, 10011, 10022, 12074, 3884, 3907, 5959, 3916, 10062, 3923, 10075, 5995, 3949, 1914, 3963, 10107, 10120, 14229, 14232, 10138, 12187, 12188, 12189, 12190, 12191, 12192, 4001, 14249, 14251, 6061, 6078, 10178, 1993, 4041, 4042, 6098, 6100, 10226, 14333, 6143], '2': [1, 5121, 14340, 6150, 2567, 6154, 2571, 6158, 530, 8722, 9747, 4125, 4638, 13343, 5666, 13347, 549, 5159, 45, 3120, 9784, 6713, 2111, 10822, 6218, 9803, 14922, 4687, 6737, 9814, 13407, 12898, 10340, 3691, 3692, 6252, 4718, 8299, 10866, 12403, 9845, 631, 7288, 5241, 8825, 10360, 13946, 14455, 5759, 6783, 3714, 13442, 2185, 1674, 4745, 3724, 14991, 7824, 7825, 7826, 7827, 7828, 7829, 2710, 13456, 14483, 1689, 675, 676, 677, 678, 679, 680, 681, 682, 683, 9383, 1197, 1709, 1199, 9897, 14513, 6324, 9402, 8380, 11453, 11454, 11455, 11456, 8385, 5826, 11457, 4804, 11458, 11459, 11460, 11461, 4809, 10442, 11462, 11463, 11464, 11465, 11466, 11467, 4305, 11468, 11469, 11470, 2773, 4822, 9943, 11471, 11472, 11473, 11474, 11475, 10973, 6366, 5855, 224, 1761, 2786, 227, 3810, 5346, 8416, 11486, 5352, 1769, 6377, 8936, 237, 1777, 6386, 9460, 2810, 1274, 1276, 252, 5372, 6402, 7426, 6405, 8965, 264, 9992, 266, 4876, 1295, 272, 3857, 5393, 7441, 276, 4373, 3352, 3353, 3354, 3355, 3356, 3357, 3358, 3359, 3360, 3361, 10012, 2854, 10536, 2862, 10544, 10037, 310, 3895, 6455, 313, 1338, 12600, 320, 14145, 6981, 2886, 5963, 4940, 3919, 8529, 348, 1885, 10589, 13148, 14688, 6497, 2914, 1892, 9060, 5481, 1386, 365, 4462, 6511, 2416, 10608, 11124, 6518, 1911, 7545, 9593, 1921, 2436, 14725, 8583, 8587, 11476, 10125, 2446, 10637, 6544, 11477, 14219, 11478, 3990, 2458, 10651, 11479, 11480, 6051, 11481, 9125, 12710, 5543, 7079, 11482, 14763, 11483, 4017, 11484, 9140, 11485, 6586, 4027, 446, 11487, 1478, 13255, 11488, 13772, 11489, 11490, 1492, 8148, 1494, 6614, 13275, 5096, 6121, 7659, 13022, 3054, 4591, 3058, 14324, 13813, 12790, 9207, 4088, 4603, 2557, 7678], '3': [7175, 7185, 4626, 14355, 8724, 3608, 7193, 5146, 10779, 11296, 3620, 6696, 4137, 12857, 4666, 5691, 14401, 8772, 4165, 9284, 11208, 14404, 7248, 14417, 2132, 11356, 10845, 9313, 1636, 613, 11368, 10858, 107, 12742, 1134, 624, 2672, 3187, 10868, 7285, 14452, 4727, 632, 2683, 4221, 9343, 8320, 8834, 5256, 649, 2701, 3213, 2191, 5262, 6797, 14989, 11020, 4759, 10905, 12953, 12444, 4253, 6817, 5282, 5795, 12451, 170, 7342, 3759, 10938, 14522, 14526, 7360, 14532, 2245, 12486, 6344, 6345, 6346, 6347, 6348, 13003, 14027, 12558, 14536, 1750, 10454, 1242, 6876, 6878, 10463, 14559, 3303, 13544, 13545, 13546, 13547, 13548, 13549, 7406, 13550, 5872, 10480, 13551, 13552, 13553, 14063, 14070, 4345, 2297, 3835, 11009, 4354, 3331, 11525, 2312, 6922, 1803, 2316, 6925, 2318, 1295, 8972, 8465, 7954, 11018, 2324, 6933, 11024, 6935, 11026, 11545, 1309, 10525, 10532, 9000, 3370, 816, 2355, 11573, 7484, 12094, 11584, 8003, 12611, 14149, 12103, 10570, 14156, 1873, 340, 8533, 1895, 10599, 2410, 4458, 14187, 2415, 11636, 8054, 887, 7033, 1405, 14722, 5508, 2445, 910, 14223, 2455, 12705, 14753, 7077, 2471, 1448, 2472, 7085, 6072, 12224, 7109, 9670, 9671, 9672, 2505, 9673, 971, 9674, 9675, 9676, 2511, 9677, 9678, 14803, 2516, 3028, 2519, 4573, 9182, 10718, 14813, 481, 6113, 6114, 6115, 6116, 6117, 10727, 7144, 2539, 10741, 14837, 5624, 7167], '4': [6658, 5636, 8710, 8713, 2570, 11785, 13331, 13334, 3607, 2595, 8740, 6698, 12335, 2613, 3125, 4151, 5694, 7743, 12872, 5706, 11339, 4175, 13392, 10321, 10322, 10323, 10324, 10325, 10326, 10327, 10328, 10329, 11350, 6235, 1116, 4703, 12388, 13928, 4204, 2676, 5749, 13430, 13940, 5752, 1145, 14968, 1149, 13952, 11394, 2691, 12422, 8841, 9353, 8846, 8338, 2707, 7827, 8339, 8340, 8341, 4248, 8342, 7322, 8343, 13462, 12650, 8863, 3232, 673, 9378, 11423, 5800, 12970, 11436, 8878, 5807, 4275, 8883, 8885, 5814, 6326, 3260, 5825, 13166, 4292, 11460, 1222, 5831, 4296, 13001, 2763, 5835, 11472, 14547, 13013, 3799, 11479, 12153, 14040, 2779, 4828, 11484, 14044, 14697, 6370, 14562, 4836, 14191, 10985, 10986, 10987, 10988, 10989, 10990, 10991, 11504, 1269, 5877, 5879, 6397, 3840, 13576, 13586, 14105, 14617, 2848, 813, 14646, 3900, 6975, 4416, 6466, 8002, 4932, 3911, 6475, 9551, 2391, 8023, 5465, 14682, 5472, 5473, 4969, 4970, 4971, 4972, 4973, 4974, 4975, 4976, 4977, 9580, 9075, 7028, 11637, 6518, 1911, 1912, 1913, 1914, 1915, 1916, 1917, 1918, 5503, 1920, 1919, 2434, 7040, 10110, 13693, 13815, 2955, 11662, 400, 7569, 11664, 6035, 12697, 9117, 11692, 947, 4020, 14262, 8119, 7619, 4036, 11715, 2503, 7623, 14283, 5589, 5590, 3032, 5592, 5595, 6110, 9695, 10210, 8675, 5604, 9705, 2548, 11764, 503, 14331], '5': [2, 1288, 2572, 2573, 2574, 3341, 785, 4755, 4377, 795, 2847, 2977, 3491, 933, 551, 3114, 2990, 4660, 310, 2103, 3770, 957, 64, 1475, 3397, 4037, 3405, 3150, 4690, 339, 3539, 3798, 1114, 4705, 1893, 360, 748, 3313, 1650, 760]}
AP20145;AP20145;AP20145;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20130;AP20130;AP20130;;;;;;1;;;1;;;;;;1;;;3;0;0;3;{'1': [], '2': [4516], '3': [254], '4': [], '5': [635]}
AP20161;AP20161;AP20161;;;329;;;102;;;56;;;93;;;86;;;666;0;0;666;{'1': [5152, 9280, 4930, 7306, 6252, 851, 11576, 7741, 3487], '2': [5217, 7343, 3799], '3': [13083], '4': [4113, 6867, 1005], '5': [3635, 1500]}
AP20162;AP20162;AP20162;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [6966], '4': [], '5': []}
AP20165;AP20165;AP20165;;;356;;;173;42;;232;;;421;42;;50;;;1232;84;0;1316;{'1': [14560, 4007, 14855, 4561, 4434, 9556, 891, 12028, 3743], '2': [13499, 4846, 4785, 14007, 3962, 12539, 8095], '3': [4582, 5000, 12336, 2131, 19, 14392, 9115, 7102], '4': [193, 8162, 7684, 4680, 6732, 7789, 12475, 10319, 6546, 9618, 4795, 12542], '5': [91, 5111]}
AP20167;AP20167;AP20167;;;;;;2;;;1;;;2;;;;;;5;0;0;5;{'1': [], '2': [8093], '3': [9599], '4': [1006, 14975], '5': []}
AP20169;AP20169;AP20169;;;14;;;15;1;;6;;;16;;;10;;;61;1;0;62;{'1': [9281, 14852, 9450, 2957, 12718, 12719, 4560, 4433, 5105, 3741], '2': [7462, 13180, 5610, 1262, 1264, 10128, 13500, 3797, 14006, 2743, 3963, 11452], '3': [8599, 9668, 8808, 11095, 538, 12606], '4': [12543, 3844, 7685, 4682, 7788, 12942, 10320, 4115, 1142, 10262, 12472, 8159], '5': [3636, 3670, 90, 1947, 4925, 1502]}
AP20170;AP20170;AP20170;;;3;;;2;;;1;;;2;;;;;;8;0;0;8;{'1': [6308, 3742], '2': [523, 7069], '3': [9114], '4': [6731, 939], '5': []}
AP20171;AP20171;AP20171;;;177;;;260;;;205;;;55;;;162;;;859;0;0;859;{'1': [5153, 5154, 5155, 6477, 1785], '2': [14217, 3946, 1263, 1265, 14200], '3': [9669, 460, 8781, 11409, 14680], '4': [10259, 767], '5': [2868, 1987, 1948, 1566]}
AP21836;AP21836;AP21836;;;3170;270;;2020;820;;2479;510;;2350;700;;980;180;;10999;2480;0;13479;{'1': [8962, 2052, 14215, 11530, 11788, 1422, 2574, 9874, 1299, 11539, 11796, 11931, 2204, 3228, 10398, 8480, 12193, 12194, 9635, 12195, 7845, 7846, 2855, 7847, 5161, 5162, 43, 7848, 7849, 13868, 12196, 11062, 11702, 3514, 14398, 14272, 12738, 12739, 12740, 6597, 12741, 12742, 14536, 4553, 14668, 979, 5715, 3157, 1238, 9174, 10196, 9178, 1374, 1504, 2912, 7009, 2277, 9447, 1000, 1261, 2669, 9330, 11762, 2676, 14966, 10232, 1019, 636, 11134, 8959], '2': [7298, 10757, 2311, 9991, 9865, 2570, 4748, 9238, 7834, 412, 3362, 3363, 3364, 8356, 13603, 8746, 684, 685, 686, 3121, 10163, 4022, 14647, 6072, 10936, 3901, 1726, 8126, 9662, 13375, 2885, 3910, 201, 1353, 2899, 1626, 4701, 14178, 11494, 11495, 11496, 10485, 4342, 11384, 13561, 14974], '3': [641, 4356, 3333, 14345, 12184, 11673, 12187, 11420, 1950, 4128, 5665, 12960, 1060, 4645, 4774, 13484, 11693, 1071, 3503, 4018, 8499, 14644, 12853, 8760, 4793, 11065, 9275, 8382, 11711, 11712, 12353, 4677, 2888, 14665, 6350, 6351, 11216, 5585, 9681, 467, 9682, 9683, 9684, 9685, 11740, 223, 2912, 2913, 1125, 486, 6119, 6120, 4969, 6889, 1774, 1903, 4976, 13297, 1650, 8307, 13554, 13555, 13556, 13557, 13558, 1660, 4223], '4': [14848, 1921, 1922, 1923, 4741, 6662, 3977, 3978, 13066, 14219, 7697, 279, 8344, 8345, 8346, 8347, 7452, 8348, 10136, 6175, 10138, 12962, 4387, 3620, 10999, 1078, 9145, 954, 700, 9660, 1221, 6983, 7882, 7119, 12239, 7891, 6616, 10330, 10331, 10332, 3037, 10333, 1637, 7526, 5993, 13676, 2285, 2288, 8048, 4978, 4979, 4980, 8049, 10997, 10998, 12567, 12927], '5': [4354, 649, 1299, 2835, 3744, 165, 3879, 2861, 2357, 2875, 3659, 3532, 466, 2136, 4832, 2795, 4078, 4590, 5230, 4470, 1399, 3576, 2047]}
AP23700;AP23700;AP23700;;;;;;1;;;;;;5;;;3;;;9;0;0;9;{'1': [], '2': [3365], '3': [2257], '4': [13370, 12284], '5': [673, 4812]}
AP20184;AP20184;AP20184;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [5565], '5': []}
AP20183;AP20183;AP20183;;;1;;;5;;;;;;;;;;;;6;0;0;6;{'1': [3913], '2': [5669, 4061, 4246], '3': [2360, 2298, 6821], '4': [11412, 11598], '5': []}
AP-Aguja Insulina;AP-Aguja Insulina;APAGUJAINSULINA;;;4108;450;;3620;650;;4650;4590;;3390;3570;;750;980;;16518;10240;0;26758;{'1': [13866, 4237, 14608, 11549, 6050, 10404, 10405, 12197, 6183, 9128, 12198, 2986, 4394, 44, 45, 46, 5164, 12199, 12200, 12201, 12202, 14391, 2491, 11325, 11970, 9411, 4165, 3145, 4298, 12746, 12747, 1229, 12748, 14666, 4177, 13911, 8800, 6500, 7274, 5998, 14191, 11505, 11125, 14967, 6140, 4861], '2': [10624, 513, 2691, 2692, 1797, 6532, 6920, 2825, 4491, 12557, 5518, 9871, 10382, 1685, 6037, 1439, 2208, 14879, 290, 12962, 13731, 5670, 6442, 3758, 1839, 4911, 5422, 690, 691, 6576, 10415, 2490, 4413, 13120, 4293, 4550, 14284, 9677, 8526, 2261, 8405, 8533, 9054, 6883, 6500, 13669, 14819, 9577, 11501, 11502, 11503, 11504, 11505], '3': [5632, 4102, 6664, 2061, 4621, 11797, 8726, 10777, 3615, 548, 4132, 7213, 2607, 11823, 11314, 13362, 566, 8255, 4179, 4699, 7259, 9307, 11376, 10869, 634, 4732, 2174, 10878, 5768, 8845, 13453, 12431, 7312, 5783, 5790, 7838, 1187, 12965, 2218, 7853, 11439, 5809, 11443, 12979, 12983, 13497, 11456, 5319, 10956, 6353, 8401, 9427, 10973, 12509, 736, 14050, 11498, 8428, 13036, 3824, 12533, 13561, 13562, 13563, 7423, 265, 7945, 4364, 4876, 5390, 5392, 11541, 11548, 4894, 14112, 8482, 7972, 1325, 14127, 5429, 14139, 5441, 9025, 5444, 13126, 5451, 14671, 5969, 9556, 4438, 11613, 5996, 11638, 11139, 1924, 14732, 13211, 14749, 928, 7588, 12206, 11191, 6075, 9150, 13246, 2498, 4550, 3530, 11213, 7119, 11215, 8661, 9689, 9690, 9691, 9692, 4061, 9693, 9694, 9695, 9696, 9697, 9698, 8676, 11745, 14819, 3047, 4076, 5100, 4082, 4083, 5111], '4': [8704, 1035, 8214, 4635, 2589, 38, 3111, 5670, 6185, 8233, 8237, 10285, 12852, 8249, 8761, 12346, 6205, 4673, 7755, 6220, 8277, 13405, 10337, 11371, 6770, 12916, 4728, 8829, 6788, 12936, 1161, 9865, 4751, 2708, 9369, 9372, 674, 6819, 1731, 8901, 11462, 1226, 4817, 3794, 13531, 3293, 12509, 13536, 3812, 1257, 6385, 6389, 2294, 11001, 9978, 11002, 11003, 3333, 8965, 12045, 4371, 3868, 12581, 12072, 3882, 6954, 831, 9024, 3914, 1364, 3416, 8027, 860, 14176, 1398, 6526, 8068, 1928, 1929, 1930, 395, 3980, 12689, 3986, 4505, 11677, 5534, 10153, 427, 3510, 13760, 13259, 1485, 7117, 14286, 10203, 12769, 4067, 1514, 7146, 6637, 10233, 510], '5': [641, 2826, 665, 153, 1819, 4379, 798, 3619, 2477, 1710, 1458, 1338, 2239, 704, 2499, 4828, 2527, 2784, 3939, 2539, 3307, 880, 4467, 2548]}
AP20216;AP20216;AP20216;;;63;;;72;;;53;;;44;1;;23;;;255;1;0;256;{'1': [9345, 8322, 13697, 8964, 13827, 7686, 11910, 9743, 9618, 14231, 4120, 9496, 6556, 4254, 1825, 10406, 10407, 10408, 1449, 12203, 7852, 7853, 10109, 47, 48, 49, 50, 51, 689, 14384, 11190, 2619, 7543, 4033, 1224, 4429, 12749, 4943, 12750, 14157, 11346, 6483, 7766, 3671, 1114, 9822, 4703, 9313, 5858, 14052, 11621, 7142, 9707, 11884, 12139, 6897, 9842, 12019, 5623, 9720, 8697, 10234, 4221], '2': [4998, 8327, 14089, 14349, 14094, 14864, 9233, 1938, 403, 5138, 9723, 6680, 6563, 7715, 3367, 3368, 3369, 3370, 3371, 8489, 8365, 5553, 10290, 6835, 692, 693, 694, 10547, 13111, 14265, 2107, 2748, 11511, 12733, 13762, 5833, 14026, 5067, 4684, 9422, 11515, 14031, 338, 7762, 12626, 14037, 14292, 8279, 5465, 220, 7520, 6625, 14562, 2915, 9187, 10085, 3816, 2538, 10731, 8812, 10605, 10734, 11506, 10099, 11507, 11508, 11509, 11510, 11512, 11513, 11514, 4731], '3': [12288, 3972, 14601, 13564, 6038, 5016, 13565, 666, 5147, 3613, 7584, 2849, 14883, 1445, 38, 4646, 12461, 11438, 11699, 12985, 1339, 5311, 320, 13248, 4549, 5701, 12999, 12619, 14667, 5073, 2770, 6354, 13396, 5975, 13399, 12636, 4575, 95, 9442, 1251, 9699, 9700, 9701, 9702, 9703, 14690, 8170, 14949, 11630, 11890, 3836, 3965], '4': [7554, 1931, 1932, 4494, 7829, 12058, 12443, 6559, 6304, 7201, 14839, 13988, 7717, 11818, 174, 6456, 6841, 11832, 8253, 4286, 14398, 14657, 13379, 12356, 3525, 13128, 1356, 14158, 853, 4570, 3546, 10338, 9572, 13925, 4326, 10092, 6382, 4984, 8053, 3958, 4983, 4982, 4985, 4986, 9845, 4605], '5': [3202, 4615, 3593, 2957, 1173, 1432, 536, 4888, 2094, 3761, 2099, 2104, 3257, 5207, 3805, 734, 1760, 98, 4069, 1510, 4714, 4221, 4862]}
AP20218;AP20218;AP20218;;;391;1;;283;10;;311;;;318;;;139;;;1442;11;0;1453;{'1': [2050, 3589, 8709, 11271, 14344, 9739, 5645, 2062, 14353, 2579, 8731, 1565, 7710, 545, 5165, 2606, 5166, 5167, 14382, 52, 8244, 11832, 2107, 2621, 2117, 1606, 13893, 1097, 11345, 11351, 9828, 8807, 2668, 8814, 6255, 3184, 13939, 7290, 635, 2172, 8314, 9341, 8837, 2196, 2708, 9879, 2200, 6296, 3739, 7327, 8885, 1185, 9887, 3235, 8355, 5797, 4774, 10409, 10410, 10411, 7854, 7855, 7856, 7857, 3250, 7858, 7859, 7860, 7861, 7862, 7863, 7864, 7865, 7866, 7867, 2237, 7868, 7869, 7870, 11448, 3268, 7373, 5840, 11987, 726, 2262, 1249, 6885, 7399, 6889, 14057, 7415, 1274, 6913, 14081, 8963, 13571, 3849, 6921, 12042, 1300, 4373, 12055, 3867, 13596, 8989, 3369, 11052, 1326, 2350, 6959, 2357, 13624, 11582, 4418, 2373, 2381, 849, 9054, 7523, 868, 14694, 2417, 7038, 11648, 2433, 1922, 11141, 1926, 14222, 2961, 2963, 13719, 1953, 2988, 11180, 11694, 12204, 12205, 7603, 6070, 6599, 11207, 5066, 12751, 11728, 12752, 12753, 12754, 12755, 12756, 6102, 12757, 9176, 12758, 12759, 12760, 12761, 12762, 12763, 12764, 12765, 12766, 6626, 11235, 11752, 6123, 7666, 14322, 1524, 11764, 11769], '2': [14853, 10248, 5132, 14860, 10256, 10772, 550, 10793, 10283, 6700, 10288, 8755, 9780, 10805, 1593, 7737, 68, 6215, 2636, 80, 6756, 12900, 7789, 8304, 7794, 12919, 632, 13436, 2173, 3199, 2693, 12933, 6279, 6809, 9369, 7835, 7836, 10915, 3239, 168, 10930, 9396, 695, 696, 697, 698, 699, 700, 701, 10935, 4291, 2244, 5835, 2768, 13525, 8408, 7385, 14040, 3807, 3300, 3820, 4852, 8437, 8439, 13560, 4860, 8957, 11516, 11517, 11518, 11519, 11520, 11521, 11522, 6917, 11523, 11524, 11525, 11526, 6410, 5901, 5395, 9495, 5915, 12581, 309, 14645, 1337, 13114, 12613, 13127, 1871, 6480, 9039, 10069, 4954, 5991, 364, 5997, 2927, 10609, 4477, 6539, 11159, 5532, 7580, 2464, 10658, 10661, 14757, 6055, 1961, 5038, 7600, 10673, 12725, 1976, 9149, 10176, 8642, 8132, 3022, 6609, 14293, 3031, 14811, 6109, 13793, 6635, 10732, 2541, 6639, 499, 4083, 2549, 7156, 7167], '3': [2, 5634, 5639, 14863, 5651, 8213, 12827, 12837, 4649, 5675, 8756, 14901, 9276, 7229, 8256, 9292, 5716, 3168, 9323, 12940, 9357, 146, 11924, 157, 4765, 9373, 8352, 164, 4772, 11433, 3757, 2228, 7860, 7358, 4287, 12479, 706, 3780, 3273, 2764, 6355, 6356, 6357, 6358, 12499, 5849, 8924, 13028, 4330, 9451, 4844, 1775, 11505, 4338, 12532, 7925, 758, 13566, 4863, 13567, 13568, 12546, 3843, 13569, 13570, 8454, 13571, 13572, 13573, 13574, 13575, 13576, 13577, 7441, 10515, 788, 14611, 1830, 3367, 12076, 1841, 2358, 2871, 7479, 1865, 9036, 7501, 11599, 337, 850, 11614, 361, 3949, 379, 12155, 3453, 898, 13196, 11152, 13200, 2963, 9624, 3996, 6048, 8099, 6057, 4020, 9140, 3003, 11195, 11197, 11205, 4551, 1480, 4553, 12750, 3542, 5080, 3040, 3556, 1511, 9704, 9705, 9706, 6123, 6124, 6125, 6126, 6127, 4592, 9707, 9708, 9709, 9710, 9711, 9712, 13298, 8184, 2558, 5119], '4': [13830, 9737, 13834, 9739, 12, 3085, 3601, 1560, 12029, 12829, 6178, 13865, 14383, 6706, 563, 1589, 1079, 13367, 14906, 1596, 4671, 4678, 84, 9301, 6234, 7259, 7773, 95, 10339, 10340, 10341, 10342, 10343, 9832, 10344, 10345, 3179, 6252, 1133, 10346, 3695, 10347, 10348, 10349, 10350, 11905, 13959, 4235, 3217, 146, 9363, 151, 11927, 6809, 13565, 8350, 8351, 1184, 8352, 1701, 3252, 6331, 1235, 9431, 11995, 7909, 1270, 11004, 1789, 11005, 3839, 11006, 11007, 11008, 4355, 11009, 261, 11010, 6408, 7952, 3858, 13692, 1307, 14113, 4908, 3890, 1848, 1864, 12616, 4431, 5969, 5970, 13649, 2903, 13146, 7516, 10080, 1384, 1896, 13675, 13680, 4465, 9079, 6523, 4987, 4989, 4988, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4990, 3976, 1933, 1934, 1935, 1936, 1937, 1938, 1939, 2959, 8085, 13411, 7066, 9637, 12212, 3509, 9659, 956, 6594, 6599, 3018, 3561, 6126, 12279], '5': [902, 1546, 4876, 4752, 145, 1426, 2577, 4369, 3989, 2198, 4756, 4758, 3098, 4766, 288, 4000, 930, 4768, 4899, 4773, 809, 556, 4653, 5040, 1079, 1977, 2873, 5050, 5053, 4416, 4161, 4165, 1606, 4423, 3529, 2762, 4177, 3155, 3285, 470, 983, 5213, 1758, 4192, 4576, 1763, 3430, 4201, 5097, 3435, 493, 1773, 2285, 3567, 625, 500, 3447, 3322, 4859]}
AP20219;AP20219;AP20219;;;11;;;8;;;2;;;14;;;2;;;37;0;0;37;{'1': [12768, 1506, 12767, 1356, 1808, 2001, 4498, 5168, 6263, 2104, 7871], '2': [3936, 1987, 8680, 2700, 4558, 3927, 9788, 2046], '3': [112, 371, 14288], '4': [8353, 8354, 8355, 8356, 11011, 460, 9327, 6416, 10351, 10352, 10353, 1940, 10354, 479], '5': [4796, 3996]}
AP20242;AP20242;AP20242;;;116;28;;81;20;;65;42;;55;16;;12;;;329;106;0;435;{'1': [9146, 4769, 7138, 1157, 776, 4873, 12206, 12207, 53, 1142, 54, 7418, 4478], '2': [1505, 3330, 4193, 324, 3249, 4978, 5010, 8247, 3707, 4796, 11071], '3': [3045, 8135, 5038, 8687, 9328, 9713, 12590, 12150, 4539], '4': [353, 6850, 4999, 5000, 8169, 6894, 10355, 9756], '5': [4294]}
AP20246;AP20246;AP20246;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22600;AP22600;AP22600;;;330;;;120;15;;90;30;;180;60;;;;;720;105;0;825;{'1': [2080, 2650, 2653, 6654], '2': [1762, 7523, 7517], '3': [8674, 8773, 9714, 2517, 6655], '4': [2598, 12831, 518, 3543], '5': []}
AP22601;AP22601;AP22601;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP24483;AP24483;AP24483;;;2;3;;12;11;;64;21;;39;9;;13;1;;130;45;0;175;{'1': [14657, 5169, 5170], '2': [10976, 9863, 8173, 14714, 11056, 14257, 3733, 14682, 14587, 13052], '3': [8192, 9217, 770, 2180, 1030, 1031, 1287, 9229, 1551, 2703, 5012, 2457, 2714, 806, 1195, 10668, 11949, 6067, 13491, 5944, 3006, 5954, 11716, 1605, 7627, 1615, 8529, 9172, 8405, 10582, 7262, 1645, 8301, 11249, 8946, 115], '4': [11330, 1028, 3430, 11814, 14822, 3818, 2827, 10222, 14799, 3988, 7092, 10356, 10357, 10358, 2876, 4670, 3679], '5': [2179, 557, 4761, 3286, 4760, 4153, 3195]}
AP20259;AP20259;AP20259;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [14545], '4': [11756], '5': []}
AP20260;AP20260;AP20260;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
